0.0,0
0.0006121059389729698,1.4142135623730951
0.001073588140684525,1.4142135623730951
0.003856388279540543,0.0
0.005676947285459188,1.4142135623730951
0.006361260215860751,1.4142135623730951
0.00642993624406989,0.0
0.0064606203719907605,1.4142135623730951
0.0068173655686323085,0.0
0.006837816539409449,1.4142135623730951
0.007212591271213896,0.0
0.007841209418184109,1.4142135623730951
0.008258241171060762,0.0
0.008819754410166062,1.4142135623730951
0.009299080243408505,0.0
0.00976753703568083,1.4142135623730951
0.009805356722901962,0.0
0.011082191417135042,1.4142135623730951
0.011779678602202574,0.0
0.09608376955823669,3.0
0.09613406448789312,2.0
0.09636059050646126,3.0
0.09645847129030795,2.0
0.0965439889177546,3.0
0.09664307086813956,2.0
0.09693279885451093,3.0
0.09700240463442623,2.0
0.09703964823159611,3.0
0.09707002509294754,2.0
0.09713227978603305,3.0
0.09713848016744871,2.0
0.09725262650292349,3.0
0.09726349502456072,2.0
0.09730729822693152,3.0
0.09757085431881478,2.0
0.09761539218781927,3.0
0.09768897325294071,2.0
0.09782390266800531,3.0
0.09795645712002259,2.0
0.09819797581757382,3.0
0.09824416518535213,2.0
0.09841276368642078,3.0
0.09846429065272191,2.0
0.09850551615814958,3.0
0.0987497725238045,2.0
0.09880177114327955,3.0
0.09883531034571011,2.0
0.09893657583268578,3.0
0.09894860770675368,2.0
0.0990531862954026,3.0
0.09915110791722953,2.0
0.09916270654092249,3.0
0.09919056633330837,2.0
0.09947584708445453,3.0
0.09964858310459941,2.0
0.09982421358250396,3.0
0.09983967882999403,2.0
0.09986946236510283,3.0
0.10000542984335209,2.0
0.10343076546048942,0.0
0.10431950437543794,1.4142135623730951
0.10569415233365356,0.0
0.1098386163169012,1.4142135623730951
0.11027421389580995,0.0
0.11152190649756016,1.4142135623730951
0.11189014672164826,0.0
0.11247200756684535,1.4142135623730951
0.1158706180002694,0.0
0.11663004396595776,1.4142135623730951
0.11798837597613236,0.0
0.1184807635705672,1.4142135623730951
0.11902470009085092,1.4142135623730951
0.12044118754462596,0.0
0.1207445374096931,1.4142135623730951
0.12141494777294444,0.0
0.12153925081686696,1.4142135623730951
0.12218343647283479,0.0
0.12333602824993983,1.4142135623730951
0.127557845269661,1.4142135623730951
0.1287968708091238,0.0
0.1316786062572533,1.4142135623730951
0.1325031465142806,0.0
0.1341256513557698,1.4142135623730951
0.13462308864402753,1.4142135623730951
0.1400325265296941,1.4142135623730951
0.15132070615381232,1.4142135623730951
0.1515002628761279,1.4142135623730951
0.15203506735283057,0.0
0.1526491990120904,1.4142135623730951
0.15298004747959273,0.0
0.15795214916096825,1.4142135623730951
0.15872059785895457,1.4142135623730951
0.16036768194041645,0.0
0.16041147362701166,1.4142135623730951
